"miRNAs","Gene"
"hsa-miR-23a-5p","TAF9"
"hsa-miR-23a-5p","HMGA2"
"hsa-miR-23a-5p","HDAC9"
"hsa-miR-23a-5p","IL6R"
"hsa-miR-23a-5p","PAM"
"hsa-miR-23a-5p","AKT1"
"hsa-miR-23a-5p","EIF2C1"
"hsa-miR-23a-5p","PAK1"
"hsa-miR-23a-5p","ZEB1"
"hsa-miR-23a-5p","CDC42"
"hsa-miR-23a-5p","CEBPA"
"hsa-miR-23a-5p","CEBPB"
"hsa-miR-23a-5p","DDIT3"
"hsa-miR-23a-5p","HMOX1"
"hsa-miR-23a-5p","ROS1"
"hsa-miR-23a-5p","RPE"
"hsa-miR-23a-5p","HIST1H2AE"
"hsa-miR-23a-5p","HIST1H2BB"
"hsa-miR-23a-5p","HSF1"
"hsa-miR-23a-5p","IL2RA"
"hsa-miR-23a-5p","FOXP3"
"hsa-miR-23a-5p","SELL"
"hsa-miR-23a-5p","CD4"
"hsa-miR-23a-5p","CD69"
"hsa-miR-23a-5p","AKT1S1"
"hsa-miR-23a-5p","PDXP"
"hsa-miR-23a-5p","FANCG"
"hsa-miR-23a-5p","C15orf55"
"hsa-miR-23a-5p","FBXO32"
"hsa-miR-23a-5p","TRIM63"
"hsa-miR-23a-5p","EWSR1"
"hsa-miR-23a-5p","BCL2"
"hsa-miR-23a-5p","TNF"
"hsa-miR-23a-5p","FOXO3"
"hsa-miR-23a-5p","KRAS"
"hsa-miR-23a-5p","RELA"
"hsa-miR-23a-5p","DIAPH2"
"hsa-miR-23a-5p","XIAP"
"hsa-miR-23a-5p","PPARGC1A"
"hsa-miR-23a-5p","AKT2"
"hsa-miR-23a-5p","FOXP1"
"hsa-miR-23a-5p","NPAT"
"hsa-miR-23a-5p","ELSPBP1"
"hsa-miR-23a-5p","TBX5"
"hsa-miR-23a-5p","SLC7A5"
"hsa-miR-23a-5p","HAND1"
"hsa-miR-23a-5p","STK4"
"hsa-miR-23b-3p","HES1"
"hsa-miR-23b-3p","CSF1"
"hsa-miR-23b-3p","EZH2"
"hsa-miR-23b-3p","G6PD"
"hsa-miR-23b-3p","DLL1"
"hsa-miR-23b-3p","HOXA5"
"hsa-miR-23b-3p","MECP2"
"hsa-miR-23b-3p","POU4F2"
"hsa-miR-23b-3p","PTEN"
"hsa-miR-23b-3p","BDNF"
"hsa-miR-23b-3p","CXCL12"
"hsa-miR-23b-3p","VAMP2"
"hsa-miR-23b-3p","UBL4A"
"hsa-miR-23b-3p","CDKN2D"
"hsa-miR-23b-3p","NOTCH1"
"hsa-miR-23b-3p","HMGA2"
"hsa-miR-23b-3p","SYNE1"
"hsa-miR-23b-3p","CD38"
"hsa-miR-23b-3p","MDH2"
"hsa-miR-23b-3p","DICER1"
"hsa-miR-23b-3p","WT1"
"hsa-miR-23b-3p","NPHS2"
"hsa-miR-23b-3p","CDKN1B"
"hsa-miR-23b-3p","SSSCA1"
"hsa-miR-23b-3p","FABP4"
"hsa-miR-23b-3p","KIT"
"hsa-miR-23b-3p","OPRM1"
"hsa-miR-23b-3p","NOS2A"
"hsa-miR-23b-3p","NOS3"
"hsa-miR-23b-3p","LMNB1"
"hsa-miR-23b-3p","ALAS1"
"hsa-miR-23b-3p","RNASEN"
"hsa-miR-23b-3p","PDK4"
"hsa-miR-23b-3p","DGCR8"
"hsa-miR-23b-3p","PRAP1"
"hsa-miR-23b-3p","SDHB"
"hsa-miR-23b-3p","SDHC"
"hsa-miR-23b-3p","TGFB1"
"hsa-miR-23b-3p","E2F1"
"hsa-miR-23b-3p","MYC"
"hsa-miR-23b-3p","COX8A"
"hsa-miR-23b-3p","RB1"
"hsa-miR-23b-3p","GLI1"
"hsa-miR-23b-3p","KRAS"
"hsa-miR-23b-3p","NRAS"
"hsa-miR-23b-3p","SMOX"
"hsa-miR-23b-3p","SMO"
"hsa-miR-23b-3p","TP53"
"hsa-miR-23b-3p","TP63"
"hsa-miR-23b-3p","ACVR2A"
"hsa-miR-23b-3p","CUGBP1"
"hsa-miR-23b-3p","CUGBP2"
"hsa-miR-23b-3p","PRODH"
"hsa-miR-23b-3p","CEBPA"
"hsa-miR-23b-3p","CEBPB"
"hsa-miR-23b-3p","DDIT3"
"hsa-miR-23b-3p","HMOX1"
"hsa-miR-23b-3p","ROS1"
"hsa-miR-23b-3p","RPE"
"hsa-miR-23b-3p","NFYC"
"hsa-miR-23b-3p","BRD8"
"hsa-miR-23b-3p","SPARC"
"hsa-miR-23b-3p","TCF4"
"hsa-miR-23b-3p","ZEB1"
"hsa-miR-23b-3p","TGFB2"
"hsa-miR-23b-3p","ZEB2"
"hsa-miR-23b-3p","IL2RA"
"hsa-miR-23b-3p","FOXP3"
"hsa-miR-23b-3p","SELL"
"hsa-miR-23b-3p","CD4"
"hsa-miR-23b-3p","CD69"
"hsa-miR-23b-3p","GLRX3"
"hsa-miR-23b-3p","AHSA1"
"hsa-miR-23b-3p","EIF2C2"
"hsa-miR-23b-3p","GPX3"
"hsa-miR-23b-3p","SEPN1"
"hsa-miR-23b-3p","TERT"
"hsa-miR-23b-3p","WNT5A"
"hsa-miR-23b-3p","TXNL1"
"hsa-miR-23b-3p","EPS15"
"hsa-miR-23b-3p","BRD2"
"hsa-miR-23b-3p","AKT1S1"
"hsa-miR-23b-3p","DDX58"
"hsa-miR-23b-3p","IFNA1"
"hsa-miR-23b-3p","LDLR"
"hsa-miR-23b-3p","LRP5"
"hsa-miR-23b-3p","TLR4"
"hsa-miR-23b-3p","VLDLR"
"hsa-miR-23b-3p","NR4A3"
"hsa-miR-23b-3p","IL10"
"hsa-miR-23b-3p","FOXO3"
"hsa-miR-23b-3p","RELA"
"hsa-miR-23b-3p","HDAC9"
"hsa-miR-23b-3p","PRDX3"
"hsa-miR-23b-3p","PPARGC1A"
"hsa-miR-23b-3p","AKT2"
"hsa-miR-23b-3p","FOXP1"
"hsa-miR-23b-3p","NPAT"
"hsa-miR-23b-3p","ELSPBP1"
"hsa-miR-23b-3p","TBX5"
"hsa-miR-23b-3p","SLC7A5"
"hsa-miR-23b-3p","HAND1"
"hsa-miR-23b-5p","HES1"
"hsa-miR-23b-5p","CSF1"
"hsa-miR-23b-5p","EZH2"
"hsa-miR-23b-5p","G6PD"
"hsa-miR-23b-5p","DLL1"
"hsa-miR-23b-5p","HOXA5"
"hsa-miR-23b-5p","MECP2"
"hsa-miR-23b-5p","POU4F2"
"hsa-miR-23b-5p","PTEN"
"hsa-miR-23b-5p","BDNF"
"hsa-miR-23b-5p","CXCL12"
"hsa-miR-23b-5p","VAMP2"
"hsa-miR-23b-5p","UBL4A"
"hsa-miR-23b-5p","CDKN2D"
"hsa-miR-23b-5p","NOTCH1"
"hsa-miR-23b-5p","HMGA2"
"hsa-miR-23b-5p","SYNE1"
"hsa-miR-23b-5p","CD38"
"hsa-miR-23b-5p","MDH2"
"hsa-miR-23b-5p","DICER1"
"hsa-miR-23b-5p","WT1"
"hsa-miR-23b-5p","NPHS2"
"hsa-miR-23b-5p","CDKN1B"
"hsa-miR-23b-5p","SSSCA1"
"hsa-miR-23b-5p","FABP4"
"hsa-miR-23b-5p","KIT"
"hsa-miR-23b-5p","OPRM1"
"hsa-miR-23b-5p","NOS2A"
"hsa-miR-23b-5p","NOS3"
"hsa-miR-23b-5p","LMNB1"
"hsa-miR-23b-5p","ALAS1"
"hsa-miR-23b-5p","RNASEN"
"hsa-miR-23b-5p","PDK4"
"hsa-miR-23b-5p","DGCR8"
"hsa-miR-23b-5p","PRAP1"
"hsa-miR-23b-5p","SDHB"
"hsa-miR-23b-5p","SDHC"
"hsa-miR-23b-5p","TGFB1"
"hsa-miR-23b-5p","E2F1"
"hsa-miR-23b-5p","MYC"
"hsa-miR-23b-5p","COX8A"
"hsa-miR-23b-5p","RB1"
"hsa-miR-23b-5p","GLI1"
"hsa-miR-23b-5p","KRAS"
"hsa-miR-23b-5p","NRAS"
"hsa-miR-23b-5p","SMOX"
"hsa-miR-23b-5p","SMO"
"hsa-miR-23b-5p","TP53"
"hsa-miR-23b-5p","TP63"
"hsa-miR-23b-5p","ACVR2A"
"hsa-miR-23b-5p","CUGBP1"
"hsa-miR-23b-5p","CUGBP2"
"hsa-miR-23b-5p","PRODH"
"hsa-miR-23b-5p","CEBPA"
"hsa-miR-23b-5p","CEBPB"
"hsa-miR-23b-5p","DDIT3"
"hsa-miR-23b-5p","HMOX1"
"hsa-miR-23b-5p","ROS1"
"hsa-miR-23b-5p","RPE"
"hsa-miR-23b-5p","NFYC"
"hsa-miR-23b-5p","BRD8"
"hsa-miR-23b-5p","SPARC"
"hsa-miR-23b-5p","TCF4"
"hsa-miR-23b-5p","ZEB1"
"hsa-miR-23b-5p","TGFB2"
"hsa-miR-23b-5p","ZEB2"
"hsa-miR-23b-5p","IL2RA"
"hsa-miR-23b-5p","FOXP3"
"hsa-miR-23b-5p","SELL"
"hsa-miR-23b-5p","CD4"
"hsa-miR-23b-5p","CD69"
"hsa-miR-23b-5p","GLRX3"
"hsa-miR-23b-5p","AHSA1"
"hsa-miR-23b-5p","EIF2C2"
"hsa-miR-23b-5p","GPX3"
"hsa-miR-23b-5p","SEPN1"
"hsa-miR-23b-5p","TERT"
"hsa-miR-23b-5p","WNT5A"
"hsa-miR-23b-5p","TXNL1"
"hsa-miR-23b-5p","EPS15"
"hsa-miR-23b-5p","BRD2"
"hsa-miR-23b-5p","AKT1S1"
"hsa-miR-23b-5p","DDX58"
"hsa-miR-23b-5p","IFNA1"
"hsa-miR-23b-5p","LDLR"
"hsa-miR-23b-5p","LRP5"
"hsa-miR-23b-5p","TLR4"
"hsa-miR-23b-5p","VLDLR"
"hsa-miR-23b-5p","NR4A3"
"hsa-miR-23b-5p","IL10"
"hsa-miR-23b-5p","FOXO3"
"hsa-miR-23b-5p","RELA"
"hsa-miR-23b-5p","HDAC9"
"hsa-miR-23b-5p","PRDX3"
"hsa-miR-23b-5p","PPARGC1A"
"hsa-miR-23b-5p","AKT2"
"hsa-miR-23b-5p","FOXP1"
"hsa-miR-23b-5p","NPAT"
"hsa-miR-23b-5p","ELSPBP1"
"hsa-miR-23b-5p","TBX5"
"hsa-miR-23b-5p","SLC7A5"
"hsa-miR-23b-5p","HAND1"
"hsa-miR-24-3p","DDX20"
"hsa-miR-24-3p","GEMIN5"
"hsa-miR-24-3p","EIF2C2"
"hsa-miR-24-3p","GEMIN4"
"hsa-miR-24-3p","SIP1"
"hsa-miR-24-3p","MAPK14"
"hsa-miR-24-3p","RPIA"
"hsa-miR-24-3p","FBXW11"
"hsa-miR-24-3p","TMEM184B"
"hsa-miR-24-3p","GPD1"
"hsa-miR-24-3p","TMOD3"
"hsa-miR-24-3p","LAMC2"
"hsa-miR-24-3p","TPPP3"
"hsa-miR-24-3p","STK3"
"hsa-miR-24-3p","KLF5"
"hsa-miR-24-3p","ACTG1"
"hsa-miR-24-3p","VEGFA"
"hsa-miR-24-3p","PARP8"
"hsa-miR-24-3p","C6orf134"
"hsa-miR-24-3p","SMC1A"
"hsa-miR-24-3p","STK24"
"hsa-miR-24-3p","CCNT2"
"hsa-miR-24-3p","KIAA0152"
"hsa-miR-24-3p","DMTF1"
"hsa-miR-24-3p","SLITRK1"
"hsa-miR-24-3p","NTRK1"
"hsa-miR-24-3p","NOTCH1"
"hsa-miR-24-3p","DICER1"
"hsa-miR-24-3p","OCA2"
"hsa-miR-24-3p","B3GALNT1"
"hsa-miR-24-3p","SMAD2"
"hsa-miR-24-3p","ACVR1B"
"hsa-miR-24-3p","SYNE1"
"hsa-miR-24-3p","CDKN2A"
"hsa-miR-24-3p","WT1"
"hsa-miR-24-3p","NPHS2"
"hsa-miR-24-3p","BRCA1"
"hsa-miR-24-3p","AGTR1"
"hsa-miR-24-3p","FGF7"
"hsa-miR-24-3p","TSHZ3"
"hsa-miR-24-3p","ZIC3"
"hsa-miR-24-3p","IKBKE"
"hsa-miR-24-3p","NOS2A"
"hsa-miR-24-3p","NOS3"
"hsa-miR-24-3p","H2AFX"
"hsa-miR-24-3p","AHSA1"
"hsa-miR-24-3p","TGFB1"
"hsa-miR-24-3p","CDK4"
"hsa-miR-24-3p","CDKN1B"
"hsa-miR-24-3p","E2F2"
"hsa-miR-24-3p","FEN1"
"hsa-miR-24-3p","MYC"
"hsa-miR-24-3p","POLD1"
"hsa-miR-24-3p","CCNA2"
"hsa-miR-24-3p","CCNB1"
"hsa-miR-24-3p","NOL3"
"hsa-miR-24-3p","AURKB"
"hsa-miR-24-3p","CDC2"
"hsa-miR-24-3p","COX8A"
"hsa-miR-24-3p","JUN"
"hsa-miR-24-3p","MAP2K4"
"hsa-miR-24-3p","MAPKAPK5"
"hsa-miR-24-3p","FLI1"
"hsa-miR-24-3p","PDGFB"
"hsa-miR-24-3p","HNF4A"
"hsa-miR-24-3p","TAS2R13"
"hsa-miR-24-3p","TRIB3"
"hsa-miR-24-3p","CDKN1A"
"hsa-miR-24-3p","TP53"
"hsa-miR-24-3p","FAF1"
"hsa-miR-24-3p","HIPK3"
"hsa-miR-24-3p","FSTL1"
"hsa-miR-24-3p","ESR1"
"hsa-miR-24-3p","GJA1"
"hsa-miR-24-3p","GRIA2"
"hsa-miR-24-3p","MYLIP"
"hsa-miR-24-3p","ARID4B"
"hsa-miR-24-3p","TAC1"
"hsa-miR-24-3p","UTRN"
"hsa-miR-24-3p","VSNL1"
"hsa-miR-24-3p","DCXR"
"hsa-miR-24-3p","TWIST1"
"hsa-miR-24-3p","KIT"
"hsa-miR-24-3p","PI3"
"hsa-miR-24-3p","PIK3CA"
"hsa-miR-24-3p","CEBPA"
"hsa-miR-24-3p","CEBPB"
"hsa-miR-24-3p","DDIT3"
"hsa-miR-24-3p","HMOX1"
"hsa-miR-24-3p","ROS1"
"hsa-miR-24-3p","RPE"
"hsa-miR-24-3p","NFYC"
"hsa-miR-24-3p","FURIN"
"hsa-miR-24-3p","MYOD1"
"hsa-miR-24-3p","MYOG"
"hsa-miR-24-3p","APPBP2"
"hsa-miR-24-3p","SNF8"
"hsa-miR-24-3p","CLTC"
"hsa-miR-24-3p","ANXA6"
"hsa-miR-24-3p","NME1"
"hsa-miR-24-3p","XYLT2"
"hsa-miR-24-3p","TOP1"
"hsa-miR-24-3p","PPM1D"
"hsa-miR-24-3p","BHLHB5"
"hsa-miR-24-3p","SOX6"
"hsa-miR-24-3p","AKT1"
"hsa-miR-24-3p","HN1L"
"hsa-miR-24-3p","FOXO3"
"hsa-miR-24-3p","KRAS"
"hsa-miR-24-3p","SCN5A"
"hsa-miR-24-3p","ELF4"
"hsa-miR-24-3p","CCND1"
"hsa-miR-24-3p","CCL7"
"hsa-miR-24-3p","DYRK2"
"hsa-miR-24-3p","SOCS3"
"hsa-miR-24-3p","PPARGC1A"
"hsa-miR-24-3p","AKT2"
"hsa-miR-24-3p","FOXP1"
"hsa-miR-24-3p","NPAT"
"hsa-miR-24-3p","ELSPBP1"
"hsa-miR-24-3p","TBX5"
"hsa-miR-24-3p","SLC7A5"
"hsa-miR-24-3p","HAND1"
"hsa-miR-24-3p","UCP2"
"hsa-miR-24-3p","FASN"
"hsa-miR-24-3p","FADD"
"hsa-miR-24-3p","AIFM1"
"hsa-miR-24-3p","SPI1"
"hsa-miR-25-3p","APOBEC3G"
"hsa-miR-25-3p","SYNE1"
"hsa-miR-25-3p","BCL2L11"
"hsa-miR-25-3p","CDKN1A"
"hsa-miR-25-3p","E2F1"
"hsa-miR-25-3p","MCM7"
"hsa-miR-25-3p","TGFB1"
"hsa-miR-25-3p","TCEAL1"
"hsa-miR-25-3p","COMP"
"hsa-miR-25-3p","GHRHR"
"hsa-miR-25-3p","CHRD"
"hsa-miR-25-3p","NOG"
"hsa-miR-25-3p","IL6"
"hsa-miR-25-3p","CNTN3"
"hsa-miR-25-3p","SDC1"
"hsa-miR-25-3p","TP53"
"hsa-miR-25-3p","SOCS1"
"hsa-miR-25-3p","PCAF"
"hsa-miR-25-3p","CDK2"
"hsa-miR-25-3p","CDKN1B"
"hsa-miR-25-3p","CDKN1C"
"hsa-miR-25-3p","CIB1"
"hsa-miR-25-3p","SSSCA1"
"hsa-miR-25-3p","CORO1A"
"hsa-miR-25-3p","TAF9"
"hsa-miR-25-3p","PAK3"
"hsa-miR-25-3p","IL1B"
"hsa-miR-25-3p","CCL5"
"hsa-miR-25-3p","SMPD1"
"hsa-miR-25-3p","KLF4"
"hsa-miR-25-3p","AHSA1"
"hsa-miR-25-3p","JUN"
"hsa-miR-25-3p","MAP2K4"
"hsa-miR-25-3p","MAPKAPK5"
"hsa-miR-25-3p","SMAD3"
"hsa-miR-25-3p","LAMA1"
"hsa-miR-25-3p","MITF"
"hsa-miR-25-3p","DICER1"
"hsa-miR-25-3p","PTEN"
"hsa-miR-25-3p","IL2RA"
"hsa-miR-25-3p","IL7R"
"hsa-miR-25-3p","CD4"
"hsa-miR-25-3p","EGFR"
"hsa-miR-25-3p","KRAS"
"hsa-miR-25-3p","DECR1"
"hsa-miR-25-3p","NOX4"
"hsa-miR-25-3p","TP53INP1"
"hsa-miR-25-3p","COX8A"
"hsa-miR-25-3p","RNASEN"
"hsa-miR-25-3p","POLR2A"
"hsa-miR-25-3p","GLI3"
"hsa-miR-25-3p","TBX3"
"hsa-miR-25-3p","HAND2"
"hsa-miR-25-3p","TLR4"
"hsa-miR-25-3p","TNF"
"hsa-miR-25-3p","TNFSF10"
"hsa-miR-25-3p","TNFRSF10A"
"hsa-miR-25-3p","FOXO3"
"hsa-miR-25-3p","PPARGC1A"
"hsa-miR-25-3p","AKT2"
"hsa-miR-25-3p","FOXP1"
"hsa-miR-25-3p","NPAT"
"hsa-miR-25-3p","ELSPBP1"
"hsa-miR-25-3p","TBX5"
"hsa-miR-25-3p","SLC7A5"
"hsa-miR-25-3p","HAND1"
"hsa-miR-25-5p","APOBEC3G"
"hsa-miR-25-5p","SYNE1"
"hsa-miR-25-5p","BCL2L11"
"hsa-miR-25-5p","CDKN1A"
"hsa-miR-25-5p","E2F1"
"hsa-miR-25-5p","MCM7"
"hsa-miR-25-5p","TGFB1"
"hsa-miR-25-5p","TCEAL1"
"hsa-miR-25-5p","COMP"
"hsa-miR-25-5p","GHRHR"
"hsa-miR-25-5p","CHRD"
"hsa-miR-25-5p","NOG"
"hsa-miR-25-5p","IL6"
"hsa-miR-25-5p","CNTN3"
"hsa-miR-25-5p","SDC1"
"hsa-miR-25-5p","TP53"
"hsa-miR-25-5p","SOCS1"
"hsa-miR-25-5p","PCAF"
"hsa-miR-25-5p","CDK2"
"hsa-miR-25-5p","CDKN1B"
"hsa-miR-25-5p","CDKN1C"
"hsa-miR-25-5p","CIB1"
"hsa-miR-25-5p","SSSCA1"
"hsa-miR-25-5p","CORO1A"
"hsa-miR-25-5p","TAF9"
"hsa-miR-25-5p","PAK3"
"hsa-miR-25-5p","IL1B"
"hsa-miR-25-5p","CCL5"
"hsa-miR-25-5p","SMPD1"
"hsa-miR-25-5p","KLF4"
"hsa-miR-25-5p","AHSA1"
"hsa-miR-25-5p","JUN"
"hsa-miR-25-5p","MAP2K4"
"hsa-miR-25-5p","MAPKAPK5"
"hsa-miR-25-5p","SMAD3"
"hsa-miR-25-5p","LAMA1"
"hsa-miR-25-5p","MITF"
"hsa-miR-25-5p","DICER1"
"hsa-miR-25-5p","PTEN"
"hsa-miR-25-5p","IL2RA"
"hsa-miR-25-5p","IL7R"
"hsa-miR-25-5p","CD4"
"hsa-miR-25-5p","EGFR"
"hsa-miR-25-5p","KRAS"
"hsa-miR-25-5p","DECR1"
"hsa-miR-25-5p","NOX4"
"hsa-miR-25-5p","TP53INP1"
"hsa-miR-25-5p","COX8A"
"hsa-miR-25-5p","RNASEN"
"hsa-miR-25-5p","POLR2A"
"hsa-miR-25-5p","GLI3"
"hsa-miR-25-5p","TBX3"
"hsa-miR-25-5p","HAND2"
"hsa-miR-25-5p","TLR4"
"hsa-miR-25-5p","TNF"
"hsa-miR-25-5p","TNFSF10"
"hsa-miR-25-5p","TNFRSF10A"
"hsa-miR-25-5p","FOXO3"
"hsa-miR-25-5p","PPARGC1A"
"hsa-miR-25-5p","AKT2"
"hsa-miR-25-5p","FOXP1"
"hsa-miR-25-5p","NPAT"
"hsa-miR-25-5p","ELSPBP1"
"hsa-miR-25-5p","TBX5"
"hsa-miR-25-5p","SLC7A5"
"hsa-miR-25-5p","HAND1"
"hsa-miR-26a-5p","CSF1"
"hsa-miR-26a-5p","EZH2"
"hsa-miR-26a-5p","G6PD"
"hsa-miR-26a-5p","DLL1"
"hsa-miR-26a-5p","HOXA5"
"hsa-miR-26a-5p","MECP2"
"hsa-miR-26a-5p","POU4F2"
"hsa-miR-26a-5p","PTEN"
"hsa-miR-26a-5p","BDNF"
"hsa-miR-26a-5p","CXCL12"
"hsa-miR-26a-5p","VAMP2"
"hsa-miR-26a-5p","UBL4A"
"hsa-miR-26a-5p","ME1"
"hsa-miR-26a-5p","RRBP1"
"hsa-miR-26a-5p","PLAG1"
"hsa-miR-26a-5p","RB1"
"hsa-miR-26a-5p","TGFBR2"
"hsa-miR-26a-5p","HMGA1"
"hsa-miR-26a-5p","HMGA2"
"hsa-miR-26a-5p","METAP2"
"hsa-miR-26a-5p","MAP2"
"hsa-miR-26a-5p","FBXW7"
"hsa-miR-26a-5p","GARS"
"hsa-miR-26a-5p","SMAD1"
"hsa-miR-26a-5p","MYOD1"
"hsa-miR-26a-5p","COMP"
"hsa-miR-26a-5p","GHRHR"
"hsa-miR-26a-5p","CHRD"
"hsa-miR-26a-5p","NOG"
"hsa-miR-26a-5p","MAS1"
"hsa-miR-26a-5p","CDK8"
"hsa-miR-26a-5p","CTGF"
"hsa-miR-26a-5p","MYC"
"hsa-miR-26a-5p","CDC6"
"hsa-miR-26a-5p","DICER1"
"hsa-miR-26a-5p","WT1"
"hsa-miR-26a-5p","NPHS2"
"hsa-miR-26a-5p","RNASEN"
"hsa-miR-26a-5p","LIF"
"hsa-miR-26a-5p","DDX20"
"hsa-miR-26a-5p","EIF2C1"
"hsa-miR-26a-5p","EIF2C2"
"hsa-miR-26a-5p","GEMIN4"
"hsa-miR-26a-5p","DGCR8"
"hsa-miR-26a-5p","XPO5"
"hsa-miR-26a-5p","TARBP2"
"hsa-miR-26a-5p","PIWIL1"
"hsa-miR-26a-5p","RDX"
"hsa-miR-26a-5p","COL1A1"
"hsa-miR-26a-5p","COL4A2"
"hsa-miR-26a-5p","DUSP2"
"hsa-miR-26a-5p","COL5A3"
"hsa-miR-26a-5p","CTNNBIP1"
"hsa-miR-26a-5p","TGFB3"
"hsa-miR-26a-5p","ACVR2A"
"hsa-miR-26a-5p","HDAC4"
"hsa-miR-26a-5p","SULT2A1"
"hsa-miR-26a-5p","AKT1"
"hsa-miR-26a-5p","CCND2"
"hsa-miR-26a-5p","CCNE2"
"hsa-miR-26a-5p","TGFB1"
"hsa-miR-26a-5p","CREB1"
"hsa-miR-26a-5p","CLOCK"
"hsa-miR-26a-5p","ZCCHC11"
"hsa-miR-26a-5p","IL6"
"hsa-miR-26a-5p","CTDSP2"
"hsa-miR-26a-5p","R3HDM1"
"hsa-miR-26a-5p","NFKB1"
"hsa-miR-26a-5p","HUWE1"
"hsa-miR-26a-5p","C1orf183"
"hsa-miR-26a-5p","MAP3K12"
"hsa-miR-26a-5p","CDK4"
"hsa-miR-26a-5p","MAP3K2"
"hsa-miR-26a-5p","CENTG1"
"hsa-miR-26a-5p","JUN"
"hsa-miR-26a-5p","PI3"
"hsa-miR-26a-5p","PIK3CA"
"hsa-miR-26a-5p","MAPK8"
"hsa-miR-26a-5p","IFNG"
"hsa-miR-26a-5p","MRGPRX3"
"hsa-miR-26a-5p","DNAH8"
"hsa-miR-26a-5p","MARK2"
"hsa-miR-26a-5p","MMP9"
"hsa-miR-26a-5p","IL2"
"hsa-miR-26a-5p","FH"
"hsa-miR-26a-5p","CD40"
"hsa-miR-26a-5p","COX8A"
"hsa-miR-26a-5p","GSK3B"
"hsa-miR-26a-5p","SH3BP4"
"hsa-miR-26a-5p","CDKN1A"
"hsa-miR-26a-5p","CDKN2A"
"hsa-miR-26a-5p","CIB1"
"hsa-miR-26a-5p","SSSCA1"
"hsa-miR-26a-5p","TAF9"
"hsa-miR-26a-5p","HDAC9"
"hsa-miR-26a-5p","CPEB2"
"hsa-miR-26a-5p","CPEB4"
"hsa-miR-26a-5p","TACSTD1"
"hsa-miR-26a-5p","CHFR"
"hsa-miR-26a-5p","TAF12"
"hsa-miR-26a-5p","PTP4A1"
"hsa-miR-26a-5p","IL17A"
"hsa-miR-26a-5p","ALPL"
"hsa-miR-26a-5p","SMAD3"
"hsa-miR-26a-5p","BMP2"
"hsa-miR-26a-5p","RUNX2"
"hsa-miR-26a-5p","NFYC"
"hsa-miR-26a-5p","MTDH"
"hsa-miR-26a-5p","CCND1"
"hsa-miR-26a-5p","CDK6"
"hsa-miR-26a-5p","HRSP12"
"hsa-miR-26a-5p","NPC1"
"hsa-miR-26a-5p","BHLHB5"
"hsa-miR-26a-5p","SOX6"
"hsa-miR-26a-5p","PDXP"
"hsa-miR-26a-5p","DES"
"hsa-miR-26a-5p","EGR1"
"hsa-miR-26a-5p","MAPK3"
"hsa-miR-26a-5p","KLF2"
"hsa-miR-26a-5p","KLF4"
"hsa-miR-26a-5p","SCPEP1"
"hsa-miR-26a-5p","PPFIBP2"
"hsa-miR-26b-5p","FBXW7"
"hsa-miR-26b-5p","SYNE1"
"hsa-miR-26b-5p","MYC"
"hsa-miR-26b-5p","IRAK2"
"hsa-miR-26b-5p","JAK2"
"hsa-miR-26b-5p","HMGA2"
"hsa-miR-26b-5p","RDX"
"hsa-miR-26b-5p","COL1A1"
"hsa-miR-26b-5p","COL4A2"
"hsa-miR-26b-5p","DUSP2"
"hsa-miR-26b-5p","COL5A3"
"hsa-miR-26b-5p","CTNNBIP1"
"hsa-miR-26b-5p","TGFB3"
"hsa-miR-26b-5p","ACVR2A"
"hsa-miR-26b-5p","HDAC4"
"hsa-miR-26b-5p","EP300"
"hsa-miR-26b-5p","ZCCHC11"
"hsa-miR-26b-5p","IL6"
"hsa-miR-26b-5p","NFKB1"
"hsa-miR-26b-5p","PTGS2"
"hsa-miR-26b-5p","BRCA1"
"hsa-miR-26b-5p","HIPK3"
"hsa-miR-26b-5p","CDKN2A"
"hsa-miR-26b-5p","FSTL1"
"hsa-miR-26b-5p","MAPK14"
"hsa-miR-26b-5p","ESR1"
"hsa-miR-26b-5p","GJA1"
"hsa-miR-26b-5p","GRIA2"
"hsa-miR-26b-5p","MYLIP"
"hsa-miR-26b-5p","NOTCH1"
"hsa-miR-26b-5p","ARID4B"
"hsa-miR-26b-5p","TAC1"
"hsa-miR-26b-5p","UTRN"
"hsa-miR-26b-5p","VSNL1"
"hsa-miR-26b-5p","ACVR1B"
"hsa-miR-26b-5p","KIAA0152"
"hsa-miR-26b-5p","COX8A"
"hsa-miR-26b-5p","GSK3B"
"hsa-miR-26b-5p","CPEB2"
"hsa-miR-26b-5p","CPEB4"
"hsa-miR-26b-5p","CEBPA"
"hsa-miR-26b-5p","CEBPB"
"hsa-miR-26b-5p","DDIT3"
"hsa-miR-26b-5p","HMOX1"
"hsa-miR-26b-5p","ROS1"
"hsa-miR-26b-5p","RPE"
"hsa-miR-26b-5p","DICER1"
"hsa-miR-26b-5p","PITX2"
"hsa-miR-26b-5p","POU1F1"
"hsa-miR-26b-5p","CHFR"
"hsa-miR-26b-5p","TAF12"
"hsa-miR-26b-5p","PTP4A1"
"hsa-miR-26b-5p","IL17A"
"hsa-miR-26b-5p","NFYC"
"hsa-miR-26b-5p","CYP7A1"
"hsa-miR-26b-5p","IFNG"
"hsa-miR-26b-5p","IL1B"
"hsa-miR-26b-5p","NOS2A"
