miRNAs,Gene
hsa-miR-214*,MCL1
hsa-miR-214*,BCL2
hsa-miR-214*,HDGF
hsa-miR-214*,TUBE1
hsa-miR-214*,IK
hsa-miR-214*,THBS1
hsa-miR-214*,PITX2
hsa-miR-214*,ZEB2
hsa-miR-214*,FUT4
hsa-miR-214*,ITGB1
hsa-miR-215,COL1A1
hsa-miR-215,COL1A2
hsa-miR-215,BBS9
hsa-miR-215,SIP1
hsa-miR-215,SFRS2IP
hsa-miR-215,SLC9A3R2
hsa-miR-215,ZEB2
hsa-miR-215,SYNE1
hsa-miR-215,CDKN1A
hsa-miR-215,PAK3
hsa-miR-215,MCL1
hsa-miR-215,TP53
hsa-miR-215,CTGF
hsa-miR-215,APOE
hsa-miR-215,DTL
hsa-miR-215,SSSCA1
hsa-miR-215,TYMS
hsa-miR-215,AFP
hsa-miR-215,SLC17A5
hsa-miR-215,MDM2
hsa-miR-215,ALCAM
hsa-miR-22,DDX20
hsa-miR-22,GEMIN5
hsa-miR-22,EIF2C2
hsa-miR-22,GEMIN4
hsa-miR-22,SIP1
hsa-miR-22,GYPA
hsa-miR-22,TFRC
hsa-miR-22,CD36
hsa-miR-22,MYC
hsa-miR-22,ESR1
hsa-miR-22,PPARA
hsa-miR-22,NFKB1
hsa-miR-22,KLF6
hsa-miR-22,IL1B
hsa-miR-22,WWOX
hsa-miR-22,BMP7
hsa-miR-22,FGF23
hsa-miR-22,GDF15
hsa-miR-22,CCL28
hsa-miR-22,C17orf91
hsa-miR-22,EVI1
hsa-miR-22,FRAP1
hsa-miR-22,DICER1
hsa-miR-22,PAH
hsa-miR-22,HNF4A
hsa-miR-22,PTEN
hsa-miR-22,EPHB2
hsa-miR-22,MAX
hsa-miR-22,MCM7
hsa-miR-22,VKORC1
hsa-miR-22,AKT1
hsa-miR-22,MYCBP
hsa-miR-22,ESR2
hsa-miR-22,HMOX1
hsa-miR-22,PIK3CA
hsa-miR-22,HDAC9
hsa-miR-22,HDAC4
hsa-miR-22,NFYC
hsa-miR-22,ACE
hsa-miR-22,RNASEN
hsa-miR-22,ADAR
hsa-miR-22,TLR4
hsa-miR-22,ERBB3
hsa-miR-22,RUNX1
hsa-miR-22,CDC25C
hsa-miR-22,HTR2C
hsa-miR-22,POMC
hsa-miR-22,RGS2
hsa-miR-22,BDNF
hsa-miR-22,CCKBR
hsa-miR-22,BAX
hsa-miR-22,TP53
hsa-miR-22,MTDH
hsa-miR-22,ANG
hsa-miR-22,MYH6
hsa-miR-22,EGR2
hsa-miR-22,ETS1
hsa-miR-22,REL
hsa-miR-22,NDUFA2
hsa-miR-22,CD4
hsa-miR-22,CD8A
hsa-miR-22,NFAT5
hsa-miR-22,HNRPH1
hsa-miR-22,RERE
hsa-miR-22,NELL2
hsa-miR-22,OGN
hsa-miR-22,VDR
hsa-miR-22,TIAM1
hsa-miR-22*,DDX20
hsa-miR-22*,GEMIN5
hsa-miR-22*,EIF2C2
hsa-miR-22*,GEMIN4
hsa-miR-22*,SIP1
hsa-miR-22*,GYPA
hsa-miR-22*,TFRC
hsa-miR-22*,CD36
hsa-miR-22*,MYC
hsa-miR-22*,ESR1
hsa-miR-22*,PPARA
hsa-miR-22*,NFKB1
hsa-miR-22*,KLF6
hsa-miR-22*,IL1B
hsa-miR-22*,WWOX
hsa-miR-22*,BMP7
hsa-miR-22*,FGF23
hsa-miR-22*,GDF15
hsa-miR-22*,CCL28
hsa-miR-22*,C17orf91
hsa-miR-22*,EVI1
hsa-miR-22*,FRAP1
hsa-miR-22*,DICER1
hsa-miR-22*,PAH
hsa-miR-22*,HNF4A
hsa-miR-22*,PTEN
hsa-miR-22*,EPHB2
hsa-miR-22*,MAX
hsa-miR-22*,MCM7
hsa-miR-22*,VKORC1
hsa-miR-22*,COX8A
hsa-miR-22*,AKT1
hsa-miR-22*,MYCBP
hsa-miR-22*,ESR2
hsa-miR-22*,HMOX1
hsa-miR-22*,PIK3CA
hsa-miR-22*,HDAC9
hsa-miR-22*,HDAC4
hsa-miR-22*,NFYC
hsa-miR-22*,ACE
hsa-miR-22*,RNASEN
hsa-miR-22*,ADAR
hsa-miR-22*,TLR4
hsa-miR-22*,ERBB3
hsa-miR-22*,RUNX1
hsa-miR-22*,CDC25C
hsa-miR-22*,HTR2C
hsa-miR-22*,POMC
hsa-miR-22*,RGS2
hsa-miR-22*,BDNF
hsa-miR-22*,CCKBR
hsa-miR-22*,BAX
hsa-miR-22*,TP53
hsa-miR-22*,MTDH
hsa-miR-22*,ANG
hsa-miR-22*,MYH6
hsa-miR-22*,EGR2
hsa-miR-22*,ETS1
hsa-miR-22*,REL
hsa-miR-22*,NDUFA2
hsa-miR-22*,CD4
hsa-miR-22*,CD8A
hsa-miR-22*,NFAT5
hsa-miR-22*,HNRPH1
hsa-miR-22*,RERE
hsa-miR-22*,NELL2
hsa-miR-22*,OGN
hsa-miR-22*,VDR
hsa-miR-22*,TIAM1
hsa-miR-221,KIT
hsa-miR-221,RET
hsa-miR-221,PAM
hsa-miR-221,GYPA
hsa-miR-221,TFRC
hsa-miR-221,CD36
hsa-miR-221,DICER1
hsa-miR-221,KDR
hsa-miR-221,TEK
hsa-miR-221,RNASEN
hsa-miR-221,CDKN1B
hsa-miR-221,CCND1
hsa-miR-221,CCNG1
hsa-miR-221,SSSCA1
hsa-miR-221,MYC
hsa-miR-221,MYCN
hsa-miR-221,JAK2
hsa-miR-221,LATS2
hsa-miR-221,GJA1
hsa-miR-221,SF4
hsa-miR-221,TNF
hsa-miR-221,TNFSF10
hsa-miR-221,BCL2
hsa-miR-221,TP53
hsa-miR-221,CDKN1C
hsa-miR-221,CORO1A
hsa-miR-221,DCTN6
hsa-miR-221,PSMD9
hsa-miR-221,ZBTB16
hsa-miR-221,STMN1
hsa-miR-221,CXCR4
hsa-miR-221,PROM1
hsa-miR-221,MAS1
hsa-miR-221,EPHB2
hsa-miR-221,GRM7
hsa-miR-221,PTEN
hsa-miR-221,ERBB2
hsa-miR-221,BIRC5
hsa-miR-221,CASP3
hsa-miR-221,ESR1
hsa-miR-221,HOXB5
hsa-miR-221,PDGFD
hsa-miR-221,FABP4
hsa-miR-221,MDH2
hsa-miR-221,OPRM1
hsa-miR-221,CDK2
hsa-miR-221,CDKN1A
hsa-miR-221,CIB1
hsa-miR-221,TAF9
hsa-miR-221,PSAT1
hsa-miR-221,AKT3
hsa-miR-221,AKT1
hsa-miR-221,SDC1
hsa-miR-221,BCL2L11
hsa-miR-221,NGF
hsa-miR-221,MAPK3
hsa-miR-221,CSK
hsa-miR-221,EPOR
hsa-miR-221,FES
hsa-miR-221,FLT3
hsa-miR-221,JAK1
hsa-miR-221,JAK3
hsa-miR-221,STYK1
hsa-miR-221,BMX
hsa-miR-221,SYK
hsa-miR-221,BTK
hsa-miR-221,TTF1
hsa-miR-221,TYK2
hsa-miR-221,COX8A
hsa-miR-221,MYB
hsa-miR-221,BMF
hsa-miR-221,RECK
hsa-miR-221,MLL
hsa-miR-221,AFF1
hsa-miR-221,PDGFRA
hsa-miR-221,SRC
hsa-miR-221,TIMP3
hsa-miR-221,EZH2
hsa-miR-221,AMACR
hsa-miR-221,HMG2L1
hsa-miR-221,ARIH2
hsa-miR-221,FRAP1
hsa-miR-221,BBC3
hsa-miR-221,DKK2
hsa-miR-221,TBK1
hsa-miR-221,MYBL1
hsa-miR-221,DDIT4
hsa-miR-221,CREBZF
hsa-miR-221,BNIP3L
hsa-miR-221,BRAP
hsa-miR-221,BAX
hsa-miR-221,KRAS
hsa-miR-221,ICAM1
hsa-miR-221,IFNG
hsa-miR-221,HNF4A
hsa-miR-221,BRCA1
hsa-miR-221,ATR
hsa-miR-221,MAP2K1
hsa-miR-221,ARSF
hsa-miR-221,SFRS1
hsa-miR-221,FOXO3
hsa-miR-221,PDCD4
hsa-miR-221,INPPL1
hsa-miR-221,NFIB
hsa-miR-221,RTN4
hsa-miR-221,TPM1
hsa-miR-221,CEBPZ
hsa-miR-221,NPM1
hsa-miR-221,SOAT1
hsa-miR-221,STAT1
hsa-miR-221,STAT2
hsa-miR-221,SH3BP4
hsa-miR-221,HNRPD
hsa-miR-221,NFKBIA
hsa-miR-221,TIAL1
hsa-miR-221,TLR4
hsa-miR-221,STAT5A
hsa-miR-221,TRIM31
hsa-miR-221,SKP2
hsa-miR-221,H2AFX
hsa-miR-221,PI3
hsa-miR-221,PIK3CA
hsa-miR-221,MEOX2
hsa-miR-221,ZEB2
hsa-miR-221,IFNA1
hsa-miR-221,PNPT1
hsa-miR-221,MDM2
hsa-miR-221,MAPK8
hsa-miR-221,SNAI2
hsa-miR-221,IL1B
hsa-miR-221,IRAK1
hsa-miR-221,MECP2
hsa-miR-221,PUM1
hsa-miR-221,PDC
hsa-miR-221,CD4
hsa-miR-221,HIST1H2AE
hsa-miR-221,HIST1H2BB
hsa-miR-221,HSF1
hsa-miR-221,CXCL12
hsa-miR-221,WT1
hsa-miR-221,RUNX1
hsa-miR-221,ADM
hsa-miR-221,THRB
hsa-miR-221,ODZ1
hsa-miR-221,DNMT1
hsa-miR-221,AGTR1
hsa-miR-221,ETS1
hsa-miR-221,ANG
hsa-miR-221,CCL2
hsa-miR-221,VCAM1
hsa-miR-221,CSF1R
hsa-miR-221,RNF123
hsa-miR-221,SOCS1
hsa-miR-221,ERG
hsa-miR-221,TMPRSS2
hsa-miR-221,FASN
hsa-miR-221,FAS
hsa-miR-221,CAP1
hsa-miR-221,ENO2
hsa-miR-221,PDZD2
hsa-miR-221,MET
hsa-miR-221,BRAF
hsa-miR-221,PPARG
hsa-miR-221,ADAM10
hsa-miR-221,EGF
hsa-miR-221,ADAM17
hsa-miR-221,CDKN2A
hsa-miR-221,NOS3
hsa-miR-221,EGFR
hsa-miR-221,PDX1
hsa-miR-221,MMP14
hsa-miR-221,SPRED2
hsa-miR-221,CDK6
hsa-miR-221,FOXO1
hsa-miR-221,ITGA2
hsa-miR-221,ITGA3
hsa-miR-221,ITGAV
hsa-miR-221,AXIN2
hsa-miR-221*,KIT
hsa-miR-221*,RET
hsa-miR-221*,PAM
hsa-miR-221*,GYPA
hsa-miR-221*,TFRC
hsa-miR-221*,CD36
hsa-miR-221*,DICER1
hsa-miR-221*,KDR
hsa-miR-221*,TEK
hsa-miR-221*,RNASEN
hsa-miR-221*,CDKN1B
hsa-miR-221*,CCND1
hsa-miR-221*,CCNG1
hsa-miR-221*,SSSCA1
hsa-miR-221*,MYC
hsa-miR-221*,MYCN
hsa-miR-221*,JAK2
hsa-miR-221*,LATS2
hsa-miR-221*,GJA1
hsa-miR-221*,SF4
hsa-miR-221*,TNF
hsa-miR-221*,TNFSF10
hsa-miR-221*,BCL2
hsa-miR-221*,TP53
hsa-miR-221*,CDKN1C
hsa-miR-221*,CORO1A
hsa-miR-221*,DCTN6
hsa-miR-221*,PSMD9
hsa-miR-221*,ZBTB16
hsa-miR-221*,STMN1
hsa-miR-221*,CXCR4
hsa-miR-221*,PROM1
hsa-miR-221*,MAS1
hsa-miR-221*,EPHB2
hsa-miR-221*,GRM7
hsa-miR-221*,PTEN
hsa-miR-221*,ERBB2
hsa-miR-221*,BIRC5
hsa-miR-221*,CASP3
hsa-miR-221*,ESR1
hsa-miR-221*,HOXB5
hsa-miR-221*,PDGFD
hsa-miR-221*,FABP4
hsa-miR-221*,MDH2
hsa-miR-221*,OPRM1
hsa-miR-221*,CDK2
hsa-miR-221*,CDKN1A
hsa-miR-221*,CIB1
hsa-miR-221*,TAF9
hsa-miR-221*,PSAT1
hsa-miR-221*,AKT3
hsa-miR-221*,AKT1
hsa-miR-221*,SDC1
hsa-miR-221*,BCL2L11
hsa-miR-221*,NGF
hsa-miR-221*,MAPK3
hsa-miR-221*,CSK
hsa-miR-221*,EPOR
hsa-miR-221*,FES
hsa-miR-221*,FLT3
hsa-miR-221*,JAK1
hsa-miR-221*,JAK3
hsa-miR-221*,STYK1
hsa-miR-221*,BMX
hsa-miR-221*,SYK
hsa-miR-221*,BTK
hsa-miR-221*,TTF1
hsa-miR-221*,TYK2
hsa-miR-221*,COX8A
hsa-miR-221*,MYB
hsa-miR-221*,BMF
hsa-miR-221*,RECK
hsa-miR-221*,MLL
hsa-miR-221*,AFF1
hsa-miR-221*,PDGFRA
hsa-miR-221*,SRC
hsa-miR-221*,TIMP3
hsa-miR-221*,EZH2
hsa-miR-221*,AMACR
hsa-miR-221*,HMG2L1
hsa-miR-221*,ARIH2
hsa-miR-221*,FRAP1
hsa-miR-221*,BBC3
hsa-miR-221*,DKK2
hsa-miR-221*,TBK1
hsa-miR-221*,MYBL1
hsa-miR-221*,DDIT4
hsa-miR-221*,CREBZF
hsa-miR-221*,BNIP3L
hsa-miR-221*,BRAP
hsa-miR-221*,BAX
hsa-miR-221*,KRAS
hsa-miR-221*,ICAM1
hsa-miR-221*,IFNG
hsa-miR-221*,HNF4A
hsa-miR-221*,BRCA1
hsa-miR-221*,ATR
hsa-miR-221*,MAP2K1
hsa-miR-221*,ARSF
hsa-miR-221*,SFRS1
hsa-miR-221*,FOXO3
hsa-miR-221*,PDCD4
hsa-miR-221*,INPPL1
hsa-miR-221*,NFIB
hsa-miR-221*,RTN4
hsa-miR-221*,TPM1
hsa-miR-221*,CEBPZ
hsa-miR-221*,NPM1
hsa-miR-221*,SOAT1
hsa-miR-221*,STAT1
hsa-miR-221*,STAT2
hsa-miR-221*,SH3BP4
hsa-miR-221*,HNRPD
hsa-miR-221*,NFKBIA
hsa-miR-221*,TIAL1
hsa-miR-221*,TLR4
hsa-miR-221*,STAT5A
hsa-miR-221*,TRIM31
hsa-miR-221*,SKP2
hsa-miR-221*,H2AFX
hsa-miR-221*,PI3
hsa-miR-221*,PIK3CA
hsa-miR-221*,MEOX2
hsa-miR-221*,ZEB2
hsa-miR-221*,IFNA1
hsa-miR-221*,PNPT1
hsa-miR-221*,MDM2
hsa-miR-221*,MAPK8
hsa-miR-221*,SNAI2
hsa-miR-221*,IL1B
hsa-miR-221*,IRAK1
hsa-miR-221*,MECP2
hsa-miR-221*,PUM1
hsa-miR-221*,PDC
hsa-miR-221*,CD4
hsa-miR-221*,HIST1H2AE
hsa-miR-221*,HIST1H2BB
hsa-miR-221*,HSF1
hsa-miR-221*,CXCL12
hsa-miR-221*,WT1
hsa-miR-221*,RUNX1
hsa-miR-221*,ADM
hsa-miR-221*,THRB
hsa-miR-221*,ODZ1
hsa-miR-221*,DNMT1
hsa-miR-221*,AGTR1
hsa-miR-221*,ETS1
hsa-miR-221*,ANG
hsa-miR-221*,CCL2
hsa-miR-221*,VCAM1
hsa-miR-221*,CSF1R
hsa-miR-221*,RNF123
hsa-miR-221*,SOCS1
hsa-miR-221*,ERG
hsa-miR-221*,TMPRSS2
hsa-miR-221*,FASN
hsa-miR-221*,FAS
hsa-miR-221*,CAP1
hsa-miR-221*,ENO2
hsa-miR-221*,PDZD2
hsa-miR-221*,MET
hsa-miR-221*,BRAF
hsa-miR-221*,PPARG
hsa-miR-221*,ADAM10
hsa-miR-221*,EGF
hsa-miR-221*,ADAM17
hsa-miR-221*,CDKN2A
hsa-miR-221*,NOS3
hsa-miR-221*,EGFR
hsa-miR-221*,PDX1
hsa-miR-221*,MMP14
hsa-miR-221*,SPRED2
hsa-miR-221*,CDK6
hsa-miR-221*,FOXO1
hsa-miR-221*,ITGA2
hsa-miR-221*,ITGA3
hsa-miR-221*,ITGAV
hsa-miR-221*,AXIN2
hsa-miR-222,ME1
hsa-miR-222,RRBP1
hsa-miR-222,KIT
hsa-miR-222,PAM
hsa-miR-222,DICER1
hsa-miR-222,RNASEN
hsa-miR-222,CDKN1B
hsa-miR-222,SSSCA1
hsa-miR-222,JAK2
hsa-miR-222,TNF
hsa-miR-222,TNFSF10
hsa-miR-222,CDKN1C
hsa-miR-222,CORO1A
hsa-miR-222,DCTN6
hsa-miR-222,PSMD9
hsa-miR-222,ZBTB16
hsa-miR-222,HNF1A
hsa-miR-222,STMN1
hsa-miR-222,MAS1
hsa-miR-222,ERBB2
hsa-miR-222,ESR1
hsa-miR-222,FGFR3
hsa-miR-222,CDK2
hsa-miR-222,CDKN1A
hsa-miR-222,CIB1
hsa-miR-222,TAF9
hsa-miR-222,DPT
hsa-miR-222,SKP2
hsa-miR-222,PSAT1
hsa-miR-222,AKT3
hsa-miR-222,AKT1
hsa-miR-222,SDC1
hsa-miR-222,BCL2L11
hsa-miR-222,EPHB2
hsa-miR-222,NGF
hsa-miR-222,MAPK3
hsa-miR-222,CSK
hsa-miR-222,EPOR
hsa-miR-222,FES
hsa-miR-222,FLT3
hsa-miR-222,JAK1
hsa-miR-222,JAK3
hsa-miR-222,STYK1
hsa-miR-222,BMX
hsa-miR-222,SYK
hsa-miR-222,BTK
hsa-miR-222,TTF1
hsa-miR-222,TYK2
hsa-miR-222,MMP1
hsa-miR-222,SOD2
hsa-miR-222,ICAM1
hsa-miR-222,COX8A
hsa-miR-222,MYB
hsa-miR-222,PTEN
hsa-miR-222,SAA4
hsa-miR-222,PDGFRA
hsa-miR-222,SRC
hsa-miR-222,CDC73
hsa-miR-222,CHEK1
hsa-miR-222,ETS1
hsa-miR-222,ATF6
hsa-miR-222,EIF2C1
hsa-miR-222,PAK3
hsa-miR-222,ANLN
hsa-miR-222,POU2F2
hsa-miR-222,BCL6
hsa-miR-222,WEE1
hsa-miR-222,CDC14A
hsa-miR-222,CCNE1
hsa-miR-222,CCNF
hsa-miR-222,CCNE2
hsa-miR-222,KIF23
hsa-miR-222,CDC25A
hsa-miR-222,TIMP3
hsa-miR-222,HMG2L1
hsa-miR-222,ARIH2
hsa-miR-222,FRAP1
hsa-miR-222,BBC3
hsa-miR-222,DKK2
hsa-miR-222,TBK1
hsa-miR-222,MYBL1
hsa-miR-222,DDIT4
hsa-miR-222,CREBZF
hsa-miR-222,BNIP3L
hsa-miR-222,BRAP
hsa-miR-222,BAX
hsa-miR-222,BCL2
hsa-miR-222,TP53
hsa-miR-222,TMEM11
hsa-miR-222,KRAS
hsa-miR-222,ABCC1
hsa-miR-222,PPP2R2A
hsa-miR-222,BRCA1
hsa-miR-222,ATR
hsa-miR-222,MAP2K1
hsa-miR-222,CDH17
hsa-miR-222,HIF1A
hsa-miR-222,HPRT1
hsa-miR-222,KLK3
hsa-miR-222,PPIA
hsa-miR-222,RIT2
hsa-miR-222,TBP
hsa-miR-222,ARSF
hsa-miR-222,SFRS1
hsa-miR-222,FOXO3
hsa-miR-222,PDCD4
hsa-miR-222,INPPL1
hsa-miR-222,NFIB
hsa-miR-222,RTN4
hsa-miR-222,TPM1
hsa-miR-222,RECK
hsa-miR-222,SOAT1
hsa-miR-222,STAT1
hsa-miR-222,STAT2
hsa-miR-222,STAT5A
hsa-miR-222,TRIM31
hsa-miR-222,SLAIN1
hsa-miR-222,REST
hsa-miR-222,FOXP2
hsa-miR-222,EIF2C2
hsa-miR-222,MYC
hsa-miR-222,PAK1
hsa-miR-222,ZEB1
hsa-miR-222,CDC42
hsa-miR-222,BIN3
hsa-miR-222,SF4
hsa-miR-222,PUM1
hsa-miR-222,PDC
hsa-miR-222,CD4
hsa-miR-222,HIST1H2AE
hsa-miR-222,HIST1H2BB
hsa-miR-222,HSF1
hsa-miR-222,ACE
hsa-miR-222,EIF2C3
hsa-miR-222,FBXW7
hsa-miR-222,EGFL7
hsa-miR-222,SOX9
hsa-miR-222,AGTR1
hsa-miR-222,ANG
hsa-miR-222,CCL2
hsa-miR-222,VCAM1
hsa-miR-222,MET
hsa-miR-222,RET
hsa-miR-222,BRAF
hsa-miR-222,HMGA1
hsa-miR-222,IGF1
hsa-miR-222,CDK4
hsa-miR-222,CUGBP1
hsa-miR-222,PPARG
hsa-miR-222,EGR2
hsa-miR-222,REL
hsa-miR-222,ADAM10
hsa-miR-222,EGF
hsa-miR-222,ADAM17
hsa-miR-222,CDKN2A
hsa-miR-222,NOS3
hsa-miR-222,ATP6V0A1
hsa-miR-222,ERBB3
hsa-miR-222,ERBB4
hsa-miR-222,ITGAL
hsa-miR-222,ITGAM
hsa-miR-222,GPI
hsa-miR-222,HSD11B1
hsa-miR-222,APOE
hsa-miR-222,PTGS2
hsa-miR-222*,ME1
hsa-miR-222*,RRBP1
hsa-miR-222*,KIT
hsa-miR-222*,PAM
hsa-miR-222*,DICER1
hsa-miR-222*,RNASEN
hsa-miR-222*,CDKN1B
hsa-miR-222*,SSSCA1
hsa-miR-222*,JAK2
hsa-miR-222*,TNF
hsa-miR-222*,TNFSF10
hsa-miR-222*,CDKN1C
hsa-miR-222*,CORO1A
hsa-miR-222*,DCTN6
hsa-miR-222*,PSMD9
hsa-miR-222*,ZBTB16
hsa-miR-222*,HNF1A
hsa-miR-222*,STMN1
hsa-miR-222*,MAS1
hsa-miR-222*,ERBB2
hsa-miR-222*,ESR1
hsa-miR-222*,FGFR3
hsa-miR-222*,CDK2
hsa-miR-222*,CDKN1A
hsa-miR-222*,CIB1
hsa-miR-222*,TAF9
hsa-miR-222*,DPT
hsa-miR-222*,SKP2
hsa-miR-222*,PSAT1
hsa-miR-222*,AKT3
hsa-miR-222*,AKT1
hsa-miR-222*,SDC1
hsa-miR-222*,BCL2L11
hsa-miR-222*,EPHB2
hsa-miR-222*,NGF
hsa-miR-222*,MAPK3
hsa-miR-222*,CSK
hsa-miR-222*,EPOR
hsa-miR-222*,FES
hsa-miR-222*,FLT3
hsa-miR-222*,JAK1
hsa-miR-222*,JAK3
hsa-miR-222*,STYK1
hsa-miR-222*,BMX
hsa-miR-222*,SYK
hsa-miR-222*,BTK
hsa-miR-222*,TTF1
hsa-miR-222*,TYK2
hsa-miR-222*,MMP1
hsa-miR-222*,SOD2
hsa-miR-222*,ICAM1
hsa-miR-222*,COX8A
hsa-miR-222*,MYB
hsa-miR-222*,PTEN
hsa-miR-222*,SAA4
hsa-miR-222*,PDGFRA
hsa-miR-222*,SRC
hsa-miR-222*,CDC73
hsa-miR-222*,CHEK1
hsa-miR-222*,ETS1
hsa-miR-222*,ATF6
hsa-miR-222*,EIF2C1
hsa-miR-222*,PAK3
hsa-miR-222*,ANLN
hsa-miR-222*,POU2F2
hsa-miR-222*,BCL6
hsa-miR-222*,WEE1
hsa-miR-222*,CDC14A
hsa-miR-222*,CCNE1
hsa-miR-222*,CCNF
hsa-miR-222*,CCNE2
hsa-miR-222*,KIF23
hsa-miR-222*,CDC25A
hsa-miR-222*,TIMP3
hsa-miR-222*,HMG2L1
hsa-miR-222*,ARIH2
hsa-miR-222*,FRAP1
hsa-miR-222*,BBC3
hsa-miR-222*,DKK2
hsa-miR-222*,TBK1
hsa-miR-222*,MYBL1
hsa-miR-222*,DDIT4
hsa-miR-222*,CREBZF
hsa-miR-222*,BNIP3L
hsa-miR-222*,BRAP
hsa-miR-222*,BAX
hsa-miR-222*,BCL2
hsa-miR-222*,TP53
hsa-miR-222*,TMEM11
hsa-miR-222*,KRAS
hsa-miR-222*,ABCC1
hsa-miR-222*,PPP2R2A
hsa-miR-222*,BRCA1
hsa-miR-222*,ATR
hsa-miR-222*,MAP2K1
hsa-miR-222*,CDH17
hsa-miR-222*,HIF1A
hsa-miR-222*,HPRT1
hsa-miR-222*,KLK3
hsa-miR-222*,PPIA
hsa-miR-222*,RIT2
hsa-miR-222*,TBP
hsa-miR-222*,ARSF
hsa-miR-222*,SFRS1
hsa-miR-222*,FOXO3
hsa-miR-222*,PDCD4
hsa-miR-222*,INPPL1
hsa-miR-222*,NFIB
hsa-miR-222*,RTN4
hsa-miR-222*,TPM1
hsa-miR-222*,RECK
hsa-miR-222*,SOAT1
hsa-miR-222*,STAT1
hsa-miR-222*,STAT2
hsa-miR-222*,STAT5A
hsa-miR-222*,TRIM31
hsa-miR-222*,SLAIN1
hsa-miR-222*,REST
hsa-miR-222*,FOXP2
hsa-miR-222*,EIF2C2
hsa-miR-222*,MYC
hsa-miR-222*,PAK1
hsa-miR-222*,ZEB1
hsa-miR-222*,CDC42
hsa-miR-222*,BIN3
hsa-miR-222*,SF4
hsa-miR-222*,PUM1
hsa-miR-222*,PDC
hsa-miR-222*,CD4
hsa-miR-222*,HIST1H2AE
hsa-miR-222*,HIST1H2BB
hsa-miR-222*,HSF1
hsa-miR-222*,ACE
hsa-miR-222*,EIF2C3
hsa-miR-222*,FBXW7
hsa-miR-222*,EGFL7
hsa-miR-222*,SOX9
hsa-miR-222*,AGTR1
hsa-miR-222*,ANG
hsa-miR-222*,CCL2
hsa-miR-222*,VCAM1
hsa-miR-222*,MET
hsa-miR-222*,RET
hsa-miR-222*,BRAF
hsa-miR-222*,HMGA1
hsa-miR-222*,IGF1
hsa-miR-222*,CDK4
hsa-miR-222*,CUGBP1
hsa-miR-222*,PPARG
hsa-miR-222*,EGR2
hsa-miR-222*,REL
hsa-miR-222*,ADAM10
hsa-miR-222*,EGF
hsa-miR-222*,ADAM17
hsa-miR-222*,CDKN2A
hsa-miR-222*,NOS3
hsa-miR-222*,ATP6V0A1
hsa-miR-222*,ERBB3
hsa-miR-222*,ERBB4
hsa-miR-222*,ITGAL
hsa-miR-222*,ITGAM
hsa-miR-222*,GPI
hsa-miR-222*,HSD11B1
hsa-miR-222*,APOE
hsa-miR-222*,PTGS2
hsa-miR-23a,DDX20
hsa-miR-23a,GEMIN5
hsa-miR-23a,EIF2C2
hsa-miR-23a,GEMIN4
hsa-miR-23a,SIP1
hsa-miR-23a,HES1
hsa-miR-23a,CSF1
hsa-miR-23a,EZH2
hsa-miR-23a,G6PD
hsa-miR-23a,DLL1
hsa-miR-23a,HOXA5
hsa-miR-23a,MECP2
hsa-miR-23a,POU4F2
hsa-miR-23a,PTEN
hsa-miR-23a,BDNF
hsa-miR-23a,CXCL12
hsa-miR-23a,VAMP2
hsa-miR-23a,UBL4A
hsa-miR-23a,LITAF
hsa-miR-23a,MAPK14
hsa-miR-23a,RPIA
hsa-miR-23a,FBXW11
hsa-miR-23a,TMEM184B
hsa-miR-23a,GPD1
hsa-miR-23a,TMOD3
hsa-miR-23a,LAMC2
hsa-miR-23a,TPPP3
hsa-miR-23a,STK3
hsa-miR-23a,KLF5
hsa-miR-23a,ACTG1
hsa-miR-23a,VEGFA
hsa-miR-23a,PARP8
hsa-miR-23a,C6orf134
hsa-miR-23a,SMC1A
hsa-miR-23a,STK24
hsa-miR-23a,CCNT2
hsa-miR-23a,KIAA0152
hsa-miR-23a,DMTF1
hsa-miR-23a,PTPN12
hsa-miR-23a,CDKN2D
hsa-miR-23a,SYNE1
hsa-miR-23a,SMAD2
hsa-miR-23a,SMAD3
hsa-miR-23a,SMAD4
hsa-miR-23a,LMNB1
hsa-miR-23a,ALAS1
hsa-miR-23a,DICER1
hsa-miR-23a,RNASEN
hsa-miR-23a,PDK4
hsa-miR-23a,DGCR8
hsa-miR-23a,FASN
hsa-miR-23a,FADD
hsa-miR-23a,AIFM1
hsa-miR-23a,NFATC3
hsa-miR-23a,RING1
hsa-miR-23a,E2F1
hsa-miR-23a,MYC
hsa-miR-23a,COX8A
hsa-miR-23a,FLI1
hsa-miR-23a,PDGFB
hsa-miR-23a,TOP2B
hsa-miR-23a,CUGBP1
hsa-miR-23a,CUGBP2
hsa-miR-23a,PLK2
hsa-miR-23a,ID3
hsa-miR-23a,SPI1
hsa-miR-23a,CCND1
hsa-miR-23a,LRPAP1
hsa-miR-23a,CDKN1A
hsa-miR-23a,CDKN2A
hsa-miR-23a,CIB1
hsa-miR-23a,SSSCA1
hsa-miR-23a,TAF9
hsa-miR-23a,HMGA2
hsa-miR-23a,HDAC9
hsa-miR-23a,IL6R
hsa-miR-23a,PAM
hsa-miR-23a,AKT1
hsa-miR-23a,EIF2C1
hsa-miR-23a,PAK1
hsa-miR-23a,ZEB1
hsa-miR-23a,CDC42
hsa-miR-23a,CEBPA
hsa-miR-23a,CEBPB
